timestamp,avg_latency,max_latency,latency_std,request_rate,error_rate,errors_per_window,freq_normal,freq_slow,freq_db,freq_error,freq_validate,is_anomaly
2026-03-09 21:28:00+00:00,499.0192307692308,7007,1514.1665472979714,1.7333333333333334,0.057692307692307696,3,0.75,0.19230769230769232,0.0,0.057692307692307696,0.0,0
2026-03-09 21:28:30+00:00,1689.25,7013,2766.2947239945347,0.26666666666666666,0.125,1,0.5,0.375,0.125,0.0,0.0,0
2026-03-13 19:20:00+00:00,3094.0,3094,0.0,0.03333333333333333,0.0,0,1.0,0.0,0.0,0.0,0.0,0
2026-03-13 19:41:30+00:00,512.5,7013,1870.9962689598124,0.4666666666666667,0.0,0,0.9285714285714286,0.07142857142857142,0.0,0.0,0.0,0
2026-03-13 19:42:00+00:00,109.17482517482517,5016,613.9264110909422,4.766666666666667,0.6853146853146853,98,0.7062937062937062,0.1958041958041958,0.02097902097902098,0.04195804195804196,0.03496503496503497,0
2026-03-13 19:42:30+00:00,58.41279069767442,1494,236.44384979196892,5.733333333333333,0.7965116279069767,137,0.7093023255813954,0.22674418604651161,0.0,0.029069767441860465,0.03488372093023256,0
2026-03-13 19:43:00+00:00,265.8125,7011,1231.1336454692191,2.6666666666666665,0.775,62,0.425,0.175,0.075,0.325,0.0,0
2026-03-13 19:43:30+00:00,19.925675675675677,1275,134.23905426520463,4.933333333333334,0.8513513513513513,126,0.46621621621621623,0.10810810810810811,0.02702702702702703,0.38513513513513514,0.013513513513513514,0
2026-03-13 19:44:00+00:00,56.21212121212121,8761,681.8044815573543,5.5,0.9575757575757575,158,0.46060606060606063,0.16363636363636364,0.012121212121212121,0.34545454545454546,0.01818181818181818,0
2026-03-13 19:44:30+00:00,84.5,7009,658.3651306829253,3.933333333333333,0.9067796610169492,107,0.7288135593220338,0.16101694915254236,0.0423728813559322,0.059322033898305086,0.00847457627118644,0
2026-03-13 19:45:00+00:00,56.30681818181818,6004,473.21394395478956,5.866666666666666,0.7272727272727273,128,0.7670454545454546,0.18181818181818182,0.017045454545454544,0.028409090909090908,0.005681818181818182,0
2026-03-13 19:45:30+00:00,2.2857142857142856,6,1.0690449676496976,0.4666666666666667,1.0,14,0.5714285714285714,0.2857142857142857,0.0,0.14285714285714285,0.0,0
2026-03-13 19:50:00+00:00,269.9433962264151,6014,1077.0448961268326,1.7666666666666666,0.05660377358490566,3,0.7924528301886793,0.09433962264150944,0.05660377358490566,0.05660377358490566,0.0,0
2026-03-13 19:50:30+00:00,37.595628415300546,5008,384.2412108463281,6.1,0.9672131147540983,177,0.6721311475409836,0.20218579234972678,0.03825136612021858,0.060109289617486336,0.0273224043715847,0
2026-03-13 19:51:00+00:00,189.58333333333334,5014,880.7548994938696,3.2,0.6354166666666666,61,0.6875,0.17708333333333334,0.07291666666666667,0.03125,0.03125,0
2026-03-13 19:51:30+00:00,132.83636363636364,6010,753.8580710757864,3.6666666666666665,0.8454545454545455,93,0.32727272727272727,0.16363636363636364,0.02727272727272727,0.4727272727272727,0.00909090909090909,0
2026-03-13 19:52:00+00:00,72.28571428571429,5005,442.5559853699205,5.133333333333334,0.7662337662337663,118,0.4675324675324675,0.11038961038961038,0.025974025974025976,0.38311688311688313,0.012987012987012988,0
2026-03-13 19:52:30+00:00,2.3591160220994474,6,0.9358818140114818,6.033333333333333,1.0,181,0.5027624309392266,0.19889502762430938,0.055248618784530384,0.2265193370165746,0.016574585635359115,0
2026-03-13 19:53:00+00:00,197.9041095890411,7035,1015.7449122631294,2.433333333333333,0.7397260273972602,54,0.8082191780821918,0.1232876712328767,0.0273972602739726,0.0410958904109589,0.0,0
2026-03-13 19:53:30+00:00,162.19565217391303,7016,945.609229785439,4.6,0.7318840579710145,101,0.6956521739130435,0.1956521739130435,0.021739130434782608,0.07246376811594203,0.014492753623188406,0
2026-03-13 19:54:00+00:00,2.3,6,0.829539386177859,2.0,1.0,60,0.6666666666666666,0.23333333333333334,0.03333333333333333,0.03333333333333333,0.03333333333333333,0
2026-03-13 19:56:00+00:00,402.26666666666665,6015,1187.9797098053027,1.5,0.06666666666666667,3,0.7111111111111111,0.17777777777777778,0.0,0.044444444444444446,0.06666666666666667,0
2026-03-13 19:56:30+00:00,52.1551724137931,7011,537.1866383789345,5.8,0.9252873563218391,161,0.6896551724137931,0.20114942528735633,0.028735632183908046,0.06896551724137931,0.011494252873563218,0
2026-03-13 19:57:00+00:00,394.6551724137931,7010,1503.3993359112508,1.9333333333333333,0.7068965517241379,41,0.7068965517241379,0.2413793103448276,0.0,0.05172413793103448,0.0,0
2026-03-13 19:57:30+00:00,133.92241379310346,7017,693.9187416513494,3.8666666666666667,0.6637931034482759,77,0.6120689655172413,0.15517241379310345,0.04310344827586207,0.1724137931034483,0.017241379310344827,1
2026-03-13 19:58:00+00:00,238.53846153846155,7006,873.1336710907486,2.6,0.5769230769230769,45,0.3974358974358974,0.1794871794871795,0.05128205128205128,0.34615384615384615,0.02564102564102564,1
2026-03-13 19:58:30+00:00,41.12935323383085,7019,497.21928078472547,6.7,0.9800995024875622,197,0.39800995024875624,0.14925373134328357,0.029850746268656716,0.4079601990049751,0.014925373134328358,1
2026-03-13 19:59:00+00:00,297.6901408450704,7012,1061.9544191395314,2.3666666666666667,0.352112676056338,25,0.6901408450704225,0.14084507042253522,0.014084507042253521,0.1267605633802817,0.028169014084507043,1
2026-03-13 19:59:30+00:00,43.977777777777774,5007,386.1695860940947,6.0,0.9388888888888889,169,0.6666666666666666,0.21666666666666667,0.03888888888888889,0.044444444444444446,0.03333333333333333,0
2026-03-13 20:00:00+00:00,237.08602150537635,5008,783.2047827039261,3.1,0.43010752688172044,40,0.6774193548387096,0.25806451612903225,0.010752688172043012,0.053763440860215055,0.0,0
2026-03-13 20:00:30+00:00,178.0,855,378.45541349014945,0.16666666666666666,0.0,0,0.8,0.2,0.0,0.0,0.0,0
